Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
30591,594;0,00071;7,00;0,00;Durchlass;
30592,595;0,00071;7,00;0,00;Durchlass;
30593,597;0,00071;7,00;0,00;Durchlass;
30594,598;0,00071;7,00;0,00;Durchlass;
30595,600;0,00071;7,00;0,00;Durchlass;
30596,601;0,00072;7,00;0,00;Durchlass;
30597,602;0,00072;7,00;0,00;Durchlass;
30598,603;0,00072;7,00;0,00;Durchlass;
30599,604;0,00071;7,00;0,00;Durchlass;
30600,605;0,00071;7,00;0,00;Durchlass;
30601,606;0,00073;7,00;0,00;Durchlass;
30602,606;0,00073;7,00;0,00;Durchlass;
30603,607;0,00072;7,00;0,00;Durchlass;
30604,608;0,00072;7,00;0,00;Durchlass;
30605,609;0,00072;7,00;0,00;Durchlass;
30606,610;0,00072;7,00;0,00;Durchlass;
30607,611;0,00072;7,00;0,00;Durchlass;
30608,613;0,00072;7,00;0,00;Durchlass;
30609,614;0,00072;7,00;0,00;Durchlass;
30610,615;0,00072;7,00;0,00;Durchlass;
30611,615;0,00072;7,00;0,00;Durchlass;
30612,616;0,00073;7,00;0,00;Durchlass;
30613,616;0,00073;7,00;0,00;Durchlass;
30614,617;0,00074;7,00;0,00;Durchlass;
30615,618;0,00074;7,00;0,00;Durchlass;
30616,619;0,00073;7,00;0,00;Durchlass;
30617,619;0,00074;7,00;0,00;Durchlass;
30618,620;0,00073;7,00;0,00;Durchlass;
30619,621;0,00072;7,00;0,00;Durchlass;
30620,621;0,00073;7,00;0,00;Durchlass;
30621,623;0,00074;7,00;0,00;Durchlass;
30622,624;0,00074;7,00;0,00;Durchlass;
30623,624;0,00073;7,00;0,00;Durchlass;
30624,626;0,00072;7,00;0,00;Durchlass;
30625,626;0,00072;7,00;0,00;Durchlass;
30626,627;0,00073;7,00;0,00;Durchlass;
30627,628;0,00073;7,00;0,00;Durchlass;
30628,629;0,00074;7,00;0,00;Durchlass;
30629,630;0,00074;7,00;0,00;Durchlass;
30630,630;0,00075;7,00;0,00;Durchlass;
30631,631;0,00075;7,00;0,00;Durchlass;
30632,631;0,00075;7,00;0,00;Durchlass;
30633,632;0,00073;7,00;0,00;Durchlass;
30634,632;0,00074;7,00;0,00;Durchlass;
30635,633;0,00075;7,00;0,00;Durchlass;
30636,634;0,00075;7,00;0,00;Durchlass;
30637,635;0,00075;7,00;0,00;Durchlass;
30638,637;0,00075;7,00;0,00;Durchlass;
30639,638;70,00000;7,00;0,00;Durchlass;
30640,638;0,00075;7,00;0,00;Durchlass;
30641,638;0,00075;7,00;0,00;Durchlass;
30642,639;0,00075;7,00;0,00;Durchlass;
30643,640;0,00076;7,00;0,00;Durchlass;
30644,640;0,00075;7,00;0,00;Durchlass;
30645,642;0,00075;7,00;0,00;Durchlass;
30646,642;0,00075;7,00;0,00;Durchlass;
30647,643;0,00075;7,00;0,00;Durchlass;
30648,643;0,00075;7,00;0,00;Durchlass;
30649,645;0,00075;7,00;0,00;Durchlass;
30650,645;0,00075;7,00;0,00;Durchlass;
30651,646;0,00075;7,00;0,00;Durchlass;
30652,647;0,00075;7,00;0,00;Durchlass;
30653,648;0,00075;7,00;0,00;Durchlass;
30654,648;0,00075;7,00;0,00;Durchlass;
30655,650;0,00075;7,00;0,00;Durchlass;
30656,650;0,00076;7,00;0,00;Durchlass;
30657,652;0,00076;7,00;0,00;Durchlass;
30658,653;0,00076;7,00;0,00;Durchlass;
30659,654;0,00075;7,00;0,00;Durchlass;
30660,654;0,00075;7,00;0,00;Durchlass;
30661,655;0,00074;7,00;0,00;Durchlass;
30662,655;0,00073;7,00;0,00;Durchlass;
30663,656;0,00074;7,00;0,00;Durchlass;
30664,658;0,00075;7,00;0,00;Durchlass;
30665,659;0,00075;7,00;0,00;Durchlass;
30666,660;0,00075;7,00;0,00;Durchlass;
30667,661;0,00075;7,00;0,00;Durchlass;
30668,661;0,00075;7,00;0,00;Durchlass;
30669,663;0,00076;7,00;0,00;Durchlass;
30670,664;0,00075;7,00;0,00;Durchlass;
30671,665;0,00075;7,00;0,00;Durchlass;
30672,666;0,00075;7,00;0,00;Durchlass;
30673,668;0,00075;7,00;0,00;Durchlass;
30674,669;0,00075;7,00;0,00;Durchlass;
30675,669;0,00076;7,00;0,00;Durchlass;
30676,669;0,00076;7,00;0,00;Durchlass;
30677,669;0,00076;7,00;0,00;Durchlass;
30678,669;0,00076;7,00;0,00;Durchlass;
30679,670;0,00076;7,00;0,00;Durchlass;
30680,671;0,00075;7,00;0,00;Durchlass;
30681,673;0,00075;7,00;0,00;Durchlass;
30682,674;0,00075;7,00;0,00;Durchlass;
30683,676;0,00075;7,00;0,00;Durchlass;
30684,677;0,00075;7,00;0,00;Durchlass;
30685,677;0,00075;7,00;0,00;Durchlass;
30686,678;0,00075;7,00;0,00;Durchlass;
30687,680;0,00075;7,00;0,00;Durchlass;
30688,681;0,00074;7,00;0,00;Durchlass;
30689,682;0,00075;7,00;0,00;Durchlass;
30690,683;0,00075;7,00;0,00;Durchlass;
30691,684;0,00074;7,00;0,00;Durchlass;
30692,685;0,00074;7,00;0,00;Durchlass;
30693,686;0,00075;7,00;0,00;Durchlass;
30694,688;0,00075;7,00;0,00;Durchlass;
30695,688;0,00075;7,00;0,00;Durchlass;
30696,689;0,00075;7,00;0,00;Durchlass;
30697,690;0,00075;7,00;0,00;Durchlass;
30698,691;0,00073;7,00;0,00;Durchlass;
30699,691;0,00074;7,00;0,00;Durchlass;
30700,691;0,00075;7,00;0,00;Durchlass;
30701,691;0,00075;7,00;0,00;Durchlass;
30702,692;0,00075;7,00;0,00;Durchlass;
30703,693;0,00075;7,00;0,00;Durchlass;
30704,694;0,00075;7,00;0,00;Durchlass;
30705,695;0,00075;7,00;0,00;Durchlass;
30706,696;0,00076;7,00;0,00;Durchlass;
30707,697;0,00076;7,00;0,00;Durchlass;
30708,697;0,00076;7,00;0,00;Durchlass;
30709,699;0,00075;7,00;0,00;Durchlass;
30710,700;0,00075;7,00;0,00;Durchlass;
30711,701;0,00074;7,00;0,00;Durchlass;
30712,702;0,00073;7,00;0,00;Durchlass;
30713,703;0,00074;7,00;0,00;Durchlass;
30714,704;0,00075;7,00;0,00;Durchlass;
30715,705;70,00000;7,00;0,00;Durchlass;
30716,707;0,00075;7,00;0,00;Durchlass;
30717,707;0,00075;7,00;0,00;Durchlass;
30718,708;0,00075;7,00;0,00;Durchlass;
30719,710;0,00075;7,00;0,00;Durchlass;
30720,711;0,00075;7,00;0,00;Durchlass;
30721,712;0,00075;7,00;0,00;Durchlass;
30722,713;0,00076;7,00;0,00;Durchlass;
30723,714;0,00076;7,00;0,00;Durchlass;
30724,715;0,00075;7,00;0,00;Durchlass;
30725,717;0,00075;7,00;0,00;Durchlass;
30726,717;0,00074;7,00;0,00;Durchlass;
30727,718;0,00074;7,00;0,00;Durchlass;
30728,719;0,00074;7,00;0,00;Durchlass;
30729,719;0,00075;7,00;0,00;Durchlass;
30730,720;0,00075;7,00;0,00;Durchlass;
30731,720;0,00075;7,00;0,00;Durchlass;
30732,720;0,00075;7,00;0,00;Durchlass;
30733,722;0,00076;7,00;0,00;Durchlass;
30734,723;0,00076;7,00;0,00;Durchlass;
30735,724;0,00076;7,00;0,00;Durchlass;
30736,725;0,00076;7,00;0,00;Durchlass;
30737,727;0,00076;7,00;0,00;Durchlass;
30738,727;0,00075;7,00;0,00;Durchlass;
30739,728;0,00075;7,00;0,00;Durchlass;
30740,729;0,00076;7,00;0,00;Durchlass;
30741,731;0,00076;7,00;0,00;Durchlass;
30742,731;0,00076;7,00;0,00;Durchlass;
30743,732;0,00076;7,00;0,00;Durchlass;
30744,733;0,00076;7,00;0,00;Durchlass;
30745,734;0,00076;7,00;0,00;Durchlass;
30746,734;0,00076;7,00;0,00;Durchlass;
30747,735;0,00075;7,00;0,00;Durchlass;
30748,736;0,00076;7,00;0,00;Durchlass;
30749,736;0,00076;7,00;0,00;Durchlass;
30750,737;0,00075;7,00;0,00;Durchlass;
30751,738;0,00076;7,00;0,00;Durchlass;
30752,738;0,00076;7,00;0,00;Durchlass;
30753,739;0,00077;7,00;0,00;Durchlass;
30754,740;0,00077;7,00;0,00;Durchlass;
30755,740;0,00077;7,00;0,00;Durchlass;
30756,741;0,00076;7,00;0,00;Durchlass;
30757,742;0,00076;7,00;0,00;Durchlass;
30758,743;0,00076;7,00;0,00;Durchlass;
30759,744;0,00076;6,50;0,00;Durchlass;
30760,744;0,00076;6,50;0,00;Durchlass;
30761,744;0,00076;6,50;0,00;Durchlass;
30762,745;0,00077;6,50;0,00;Durchlass;
30763,746;0,00077;6,50;0,00;Durchlass;
30764,747;0,00077;6,50;0,00;Durchlass;
30765,747;0,00076;6,50;0,00;Durchlass;
30766,747;0,00076;6,50;0,00;Durchlass;
30767,748;0,00076;6,50;0,00;Durchlass;
30768,749;0,00076;6,50;0,00;Durchlass;
30769,751;0,00076;6,50;0,00;Durchlass;
30770,752;0,00076;6,50;0,00;Durchlass;
30771,753;0,00076;6,50;0,00;Durchlass;
30772,754;0,00076;6,50;0,00;Durchlass;
30773,754;0,00075;6,50;0,00;Durchlass;
30774,755;0,00075;6,50;0,00;Durchlass;
30775,756;0,00076;6,50;0,00;Durchlass;
30776,756;0,00075;6,50;0,00;Durchlass;
30777,757;0,00076;6,50;0,00;Durchlass;
30778,758;0,00076;6,50;0,00;Durchlass;
30779,759;0,00076;6,50;0,00;Durchlass;
30780,759;0,00077;6,50;0,00;Durchlass;
30781,760;0,00078;6,50;0,00;Durchlass;
30782,761;0,00079;6,50;0,00;Durchlass;
30783,762;0,00079;6,50;0,00;Durchlass;
30784,763;0,00079;6,50;0,00;Durchlass;
30785,771;0,00079;6,50;0,00;Durchlass;
30786,771;0,00080;6,50;0,00;Durchlass;
30787,772;0,00080;6,50;0,00;Durchlass;
30788,772;0,00080;6,50;0,00;Durchlass;
30789,773;0,00080;6,50;0,00;Durchlass;
30790,773;0,00080;6,50;0,00;Durchlass;
30791,774;0,00080;6,50;0,00;Durchlass;
30792,775;0,00080;6,50;0,00;Durchlass;
30793,775;0,00080;6,50;0,00;Durchlass;
30794,776;0,00080;6,50;0,00;Durchlass;
30795,777;0,00080;6,50;0,00;Durchlass;
30796,778;0,00080;6,50;0,00;Durchlass;
30797,778;0,00080;6,50;0,00;Durchlass;
30798,780;0,00080;6,50;0,00;Durchlass;
30799,780;0,00080;6,50;0,00;Durchlass;
30800,780;0,00080;6,50;0,00;Durchlass;
30801,782;0,00080;6,50;0,00;Durchlass;
30802,783;0,00080;6,50;0,00;Durchlass;
30803,784;0,00080;6,50;0,00;Durchlass;
30804,785;0,00080;6,50;0,00;Durchlass;
30805,786;0,00080;6,50;0,00;Durchlass;
30806,787;0,00080;6,50;0,00;Durchlass;
30807,789;0,00080;6,50;0,00;Durchlass;
30808,789;0,00080;6,50;0,00;Durchlass;
30809,790;0,00080;6,50;0,00;Durchlass;
30810,791;0,00080;6,50;0,00;Durchlass;
30811,791;0,00080;6,50;0,00;Durchlass;
30812,793;0,00080;6,50;0,00;Durchlass;
30813,793;0,00080;6,50;0,00;Durchlass;
30814,794;0,00080;6,50;0,00;Durchlass;
30815,795;0,00080;6,50;0,00;Durchlass;
30816,795;0,00078;6,50;0,00;Durchlass;
30817,796;0,00078;6,50;0,00;Durchlass;
30818,797;0,00079;6,50;0,00;Durchlass;
30819,797;0,00079;6,50;0,00;Durchlass;
30820,797;0,00080;6,50;0,00;Durchlass;
30821,797;0,00080;6,50;0,00;Durchlass;
30822,798;0,00080;6,50;0,00;Durchlass;
30823,799;0,00078;6,50;0,00;Durchlass;
30824,800;0,00078;6,50;0,00;Durchlass;
30825,800;0,00079;6,50;0,00;Durchlass;
30826,801;0,00079;6,50;0,00;Durchlass;
30827,802;0,00079;6,50;0,00;Durchlass;
30828,804;0,00080;6,50;0,00;Durchlass;
30829,805;0,00080;6,50;0,00;Durchlass;
30830,806;0,00078;6,50;0,00;Durchlass;
30831,806;0,00078;6,50;0,00;Durchlass;
30832,807;0,00079;6,50;0,00;Durchlass;
30833,808;0,00079;6,50;0,00;Durchlass;
30834,809;0,00079;6,50;0,00;Durchlass;
30835,810;0,00080;6,50;0,00;Durchlass;
30836,811;0,00080;6,50;0,00;Durchlass;
30837,812;0,00080;6,50;0,00;Durchlass;
30838,813;0,00079;6,50;0,00;Durchlass;
30839,813;0,00079;6,50;0,00;Durchlass;
30840,815;0,00079;6,50;0,00;Durchlass;
30841,816;0,00077;6,50;0,00;Durchlass;
30842,817;0,00078;6,50;0,00;Durchlass;
30843,818;0,00079;6,50;0,00;Durchlass;
30844,819;0,00079;6,50;0,00;Durchlass;
30845,820;0,00079;6,50;0,00;Durchlass;
30846,821;0,00079;6,50;0,00;Durchlass;
30847,823;0,00079;6,50;0,00;Durchlass;
30848,823;0,00079;6,50;0,00;Durchlass;
30849,823;0,00080;6,50;0,00;Durchlass;
30850,824;0,00080;6,50;0,00;Durchlass;
30851,825;0,00080;6,50;0,00;Durchlass;
30852,825;0,00080;6,50;0,00;Durchlass;
30853,826;0,00080;6,50;0,00;Durchlass;
30854,827;0,00080;6,50;0,00;Durchlass;
30855,827;0,00081;6,50;0,00;Durchlass;
30856,872;0,00083;6,50;0,00;Durchlass;
30857,873;0,00087;6,50;0,00;Durchlass;
30858,874;0,00089;6,50;0,00;Durchlass;
30859,875;0,00091;6,50;0,00;Durchlass;
30860,875;0,00094;6,50;0,00;Durchlass;
30861,876;0,00095;6,50;0,00;Durchlass;
30862,877;0,00096;6,50;0,00;Durchlass;
30863,878;0,00096;6,50;0,00;Durchlass;
30864,878;0,00097;6,50;0,00;Durchlass;
30865,879;0,00097;6,50;0,00;Durchlass;
30866,880;0,00096;6,50;0,00;Durchlass;
30867,880;0,00095;6,50;0,00;Durchlass;
30868,881;0,00094;6,50;0,00;Durchlass;
30869,882;0,00093;6,50;0,00;Durchlass;
30870,883;0,00093;6,50;0,00;Durchlass;
30871,885;0,00093;6,50;0,00;Durchlass;
30872,886;0,00093;6,50;0,00;Durchlass;
30873,887;0,00093;6,50;0,00;Durchlass;
30874,889;0,00093;6,50;0,00;Durchlass;
30875,889;0,00095;6,50;0,00;Durchlass;
30876,891;0,00096;6,50;0,00;Durchlass;
30877,891;0,00096;6,50;0,00;Durchlass;
30878,893;0,00097;6,50;0,00;Durchlass;
30879,894;0,00097;6,50;0,00;Durchlass;
30880,896;0,00097;6,50;0,00;Durchlass;
30881,897;0,00099;6,50;0,00;Durchlass;
30882,898;0,00100;6,50;0,00;Durchlass;
30883,899;0,00100;6,50;0,00;Durchlass;
30884,900;0,00101;6,50;0,00;Durchlass;
30885,900;0,00101;6,50;0,00;Durchlass;
30886,901;0,00101;6,50;0,00;Durchlass;
30887,901;0,00101;6,50;0,00;Durchlass;
30888,902;0,00102;6,50;0,00;Durchlass;
30889,903;0,00103;6,50;0,00;Durchlass;
30890,903;0,00103;6,50;0,00;Durchlass;
30891,904;0,00104;6,50;0,00;Durchlass;
30892,905;0,00105;6,50;0,00;Durchlass;
30893,907;0,00105;6,50;0,00;Durchlass;
30894,908;0,00105;6,50;0,00;Durchlass;
30895,908;0,00106;6,50;0,00;Durchlass;
30896,909;0,00108;6,50;0,00;Durchlass;
30897,911;0,00109;6,50;0,00;Durchlass;
30898,911;0,00109;6,50;0,00;Durchlass;
30899,912;0,00109;6,50;0,00;Durchlass;
30900,912;0,00110;6,50;0,00;Durchlass;
30901,912;0,00110;6,50;0,00;Durchlass;
30902,914;0,00111;6,50;0,00;Durchlass;
30903,915;0,00112;6,50;0,00;Durchlass;
30904,916;0,00112;6,50;0,00;Durchlass;
30905,917;0,00111;6,50;0,00;Durchlass;
30906,917;0,00112;6,50;0,00;Durchlass;
30907,918;0,00113;6,50;0,00;Durchlass;
30908,918;0,00113;6,50;0,00;Durchlass;
30909,919;0,00113;6,50;0,00;Durchlass;
30910,920;0,00112;6,50;0,00;Durchlass;
30911,920;0,00111;6,50;0,00;Durchlass;
30912,921;0,00112;6,50;0,00;Durchlass;
30913,922;0,00112;6,50;0,00;Durchlass;
30914,923;0,00113;6,50;0,00;Durchlass;
30915,925;0,00113;6,50;0,00;Durchlass;
30916,926;0,00113;6,50;0,00;Durchlass;
30917,927;0,00113;6,50;0,00;Durchlass;
30918,929;0,00112;6,50;0,00;Durchlass;
30919,930;0,00112;6,50;0,00;Durchlass;
30920,931;0,00112;6,50;0,00;Durchlass;
30921,932;0,00113;6,50;0,00;Durchlass;
30922,933;0,00113;6,50;0,00;Durchlass;
30923,934;0,00112;6,50;0,00;Durchlass;
30924,936;0,00113;6,50;0,00;Durchlass;
30925,936;0,00112;6,50;0,00;Durchlass;
30926,937;0,00112;6,50;0,00;Durchlass;
30927,937;0,00112;6,50;0,00;Durchlass;
30928,939;0,00113;6,50;0,00;Durchlass;
30929,940;0,00113;6,50;0,00;Durchlass;
30930,940;0,00114;6,50;0,00;Durchlass;
30931,942;0,00114;6,50;0,00;Durchlass;
30932,943;0,00114;6,50;0,00;Durchlass;
30933,944;0,00114;6,50;0,00;Durchlass;
30934,945;0,00114;6,50;0,00;Durchlass;
30935,946;0,00116;6,50;0,00;Durchlass;
30936,946;0,00116;6,50;0,00;Durchlass;
30937,947;0,00115;6,50;0,00;Durchlass;
30938,947;0,00116;6,50;0,00;Durchlass;
30939,948;0,00117;6,50;0,00;Durchlass;
30940,949;0,00117;6,50;0,00;Durchlass;
30941,950;0,00118;6,50;0,00;Durchlass;
30942,951;0,00118;6,50;0,00;Durchlass;
30943,951;0,00118;6,50;0,00;Durchlass;
30944,952;0,00118;6,50;0,00;Durchlass;
30945,953;0,00118;6,50;0,00;Durchlass;
30946,954;0,00118;6,50;0,00;Durchlass;
30947,955;0,00118;6,50;0,00;Durchlass;
30948,955;0,00118;6,50;0,00;Durchlass;
30949,956;0,00118;6,50;0,00;Durchlass;
30950,958;0,00119;6,50;0,00;Durchlass;
30951,959;0,00119;6,50;0,00;Durchlass;
30952,959;0,00120;6,50;0,00;Durchlass;
30953,959;0,00121;6,50;0,00;Durchlass;
30954,959;0,00121;6,50;0,00;Durchlass;
30955,960;0,00121;6,50;0,00;Durchlass;
30956,960;0,00122;6,50;0,00;Durchlass;
30957,960;0,00122;6,50;0,00;Durchlass;
30958,961;0,00121;6,50;0,00;Durchlass;
30959,962;0,00121;6,50;0,00;Durchlass;
30960,963;0,00121;6,50;0,00;Durchlass;
30961,964;0,00120;6,50;0,00;Durchlass;
30962,966;0,00121;6,50;0,00;Durchlass;
30963,966;0,00122;6,50;0,00;Durchlass;
30964,968;0,00122;6,50;0,00;Durchlass;
30965,969;0,00122;6,50;0,00;Durchlass;
30966,969;0,00122;6,50;0,00;Durchlass;
30967,970;0,00122;6,50;0,00;Durchlass;
30968,971;0,00122;6,50;0,00;Durchlass;
30969,971;0,00123;6,50;0,00;Durchlass;
30970,971;0,00123;6,50;0,00;Durchlass;
30971,971;0,00123;6,50;0,00;Durchlass;
30972,973;0,00125;6,50;0,00;Durchlass;
30973,974;0,00125;6,50;0,00;Durchlass;
30974,974;0,00126;6,50;0,00;Durchlass;
30975,975;0,00126;6,50;0,00;Durchlass;
30976,976;0,00127;6,50;0,00;Durchlass;
30977,977;0,00127;6,50;0,00;Durchlass;
30978,978;0,00128;6,50;0,00;Durchlass;
30979,979;0,00127;6,50;0,00;Durchlass;
30980,981;0,00127;6,50;0,00;Durchlass;
30981,982;0,00127;6,50;0,00;Durchlass;
30982,982;0,00129;6,50;0,00;Durchlass;
30983,983;0,00130;6,50;0,00;Durchlass;
30984,985;0,00130;6,50;0,00;Durchlass;
30985,985;0,00131;6,50;0,00;Durchlass;
30986,986;0,00131;6,50;0,00;Durchlass;
30987,986;0,00132;6,50;0,00;Durchlass;
30988,988;0,00134;6,50;0,00;Durchlass;
30989,988;0,00134;6,50;0,00;Durchlass;
30990,988;0,00135;6,50;0,00;Durchlass;
30991,989;0,00135;6,50;0,00;Durchlass;
30992,990;0,00135;6,50;0,00;Durchlass;
30993,990;0,00135;6,50;0,00;Durchlass;
30994,991;0,00136;6,50;0,00;Durchlass;
30995,991;0,00136;6,50;0,00;Durchlass;
30996,992;0,00136;6,50;0,00;Durchlass;
30997,992;0,00138;6,50;0,00;Durchlass;
30998,993;0,00138;6,50;0,00;Durchlass;
30999,994;0,00139;6,50;0,00;Durchlass;
31000,995;0,00139;6,50;0,00;Durchlass;
31001,996;0,00139;6,50;0,00;Durchlass;
31002,997;0,00139;6,50;0,00;Durchlass;
31003,998;0,00139;6,50;0,00;Durchlass;
31004,999;0,00139;6,50;0,00;Durchlass;
31005,999;0,00139;6,50;0,00;Durchlass;
31007,000;0,00139;6,50;0,00;Durchlass;
31008,000;0,00139;6,50;0,00;Durchlass;
31009,002;0,00140;6,50;0,00;Durchlass;
31010,002;0,00140;6,50;0,00;Durchlass;
31011,004;0,00139;6,50;0,00;Durchlass;
31012,005;0,00139;6,50;0,00;Durchlass;
31013,006;0,00140;6,50;0,00;Durchlass;
31014,006;0,00139;6,50;0,00;Durchlass;
31015,007;0,00140;6,50;0,00;Durchlass;
31016,008;0,00140;6,50;0,00;Durchlass;
31017,009;0,00140;6,50;0,00;Durchlass;
31018,011;0,00140;6,50;0,00;Durchlass;
31019,012;0,00142;6,50;0,00;Durchlass;
31020,013;1,89250;6,50;0,00;Durchlass;
31021,015;0,00143;6,50;0,00;Durchlass;
31022,015;0,00144;6,50;0,00;Durchlass;
31023,017;0,00144;6,50;0,00;Durchlass;
31024,017;0,00142;6,50;0,00;Durchlass;
31025,018;0,00143;6,50;0,00;Durchlass;
31026,019;0,00143;6,50;0,00;Durchlass;
31027,019;0,00144;6,50;0,00;Durchlass;
31028,020;0,00144;6,50;0,00;Durchlass;
31029,021;0,00144;6,50;0,00;Durchlass;
31030,021;0,00144;6,50;0,00;Durchlass;
31031,023;0,00144;6,50;0,00;Durchlass;
31032,023;0,00144;6,50;0,00;Durchlass;
31033,025;0,00144;6,50;0,00;Durchlass;
31034,025;0,00144;6,50;0,00;Durchlass;
31035,027;0,00144;6,50;0,00;Durchlass;
31036,028;0,00145;6,50;0,00;Durchlass;
31037,029;0,00145;6,50;0,00;Durchlass;
31038,029;0,00144;6,50;0,00;Durchlass;
31039,030;0,00145;6,50;0,00;Durchlass;
31040,030;0,00145;6,50;0,00;Durchlass;
31041,031;0,00144;6,50;0,00;Durchlass;
31042,031;0,00144;6,50;0,00;Durchlass;
31043,033;0,00145;6,50;0,00;Durchlass;
31044,034;0,00146;6,50;0,00;Durchlass;
31045,035;0,00147;6,50;0,00;Durchlass;
31046,035;0,00147;6,50;0,00;Durchlass;
31047,037;0,00148;6,50;0,00;Durchlass;
31048,037;0,00148;6,50;0,00;Durchlass;
31049,037;0,00147;6,50;0,00;Durchlass;
31050,038;0,00147;6,50;0,00;Durchlass;
31051,038;0,00147;6,50;0,00;Durchlass;
31052,039;0,00148;6,50;0,00;Durchlass;
31053,040;0,00148;6,50;0,00;Durchlass;
31054,041;0,00148;6,50;0,00;Durchlass;
31055,042;0,00148;6,50;0,00;Durchlass;
31056,043;0,00148;6,50;0,00;Durchlass;
31057,043;0,00148;6,50;0,00;Durchlass;
31058,044;0,00148;6,50;0,00;Durchlass;
31059,045;0,00148;6,50;0,00;Durchlass;
31060,046;0,00148;6,50;0,00;Durchlass;
31061,047;0,00148;6,50;0,00;Durchlass;
31062,047;0,00148;6,50;0,00;Durchlass;
31063,048;0,00148;6,50;0,00;Durchlass;
31064,049;0,00148;6,50;0,00;Durchlass;
31065,050;0,00148;6,50;0,00;Durchlass;
31066,052;0,00148;6,50;0,00;Durchlass;
31067,053;0,00148;6,50;0,00;Durchlass;
31068,054;0,00148;6,50;0,00;Durchlass;
31069,054;0,00148;6,50;0,00;Durchlass;
31070,055;0,00148;6,50;0,00;Durchlass;
31071,056;0,00148;6,50;0,00;Durchlass;
31072,057;0,00148;6,50;0,00;Durchlass;
31073,057;0,00148;6,50;0,00;Durchlass;
31074,057;0,00148;6,50;0,00;Durchlass;
31075,058;0,00148;6,50;0,00;Durchlass;
31076,059;0,00148;6,50;0,00;Durchlass;
31077,059;0,00148;6,50;0,00;Durchlass;
31078,060;0,00148;6,50;0,00;Durchlass;
31079,061;0,00148;6,50;0,00;Durchlass;
31080,062;0,00148;6,50;0,00;Durchlass;
31081,063;0,00149;6,50;0,00;Durchlass;
31082,063;0,00149;6,50;0,00;Durchlass;
31083,064;0,00149;6,50;0,00;Durchlass;
31084,065;0,00148;6,50;0,00;Durchlass;
31085,067;0,00148;6,50;0,00;Durchlass;
31086,068;0,00148;6,50;0,00;Durchlass;
31087,069;0,00148;6,50;0,00;Durchlass;
31088,069;0,00149;6,50;0,00;Durchlass;
31089,071;0,00148;6,50;0,00;Durchlass;
31090,071;0,00148;6,50;0,00;Durchlass;
31091,071;0,00148;6,50;0,00;Durchlass;
31092,072;0,00148;6,50;0,00;Durchlass;
31093,073;0,00149;6,50;0,00;Durchlass;
31094,074;0,00151;6,50;0,00;Durchlass;
31095,074;0,00151;6,50;0,00;Durchlass;
31096,075;5,00000;6,50;0,00;Durchlass;
31097,076;2,20000;6,50;0,00;Durchlass;
31098,076;0,00149;6,50;0,00;Durchlass;
31099,077;0,00149;6,50;0,00;Durchlass;
31100,077;0,00149;6,50;0,00;Durchlass;
31101,077;0,00151;6,50;0,00;Durchlass;
31102,078;0,00151;6,50;0,00;Durchlass;
31103,079;0,00152;6,50;0,00;Durchlass;
31104,080;0,00152;6,50;0,00;Durchlass;
31105,080;0,00152;6,50;0,00;Durchlass;
31106,080;0,00152;6,50;0,00;Durchlass;
31107,080;0,00152;6,50;0,00;Durchlass;
31108,081;0,00152;6,50;0,00;Durchlass;
31109,082;0,00152;6,50;0,00;Durchlass;
31110,083;0,00152;6,50;0,00;Durchlass;
31111,084;0,00152;6,50;0,00;Durchlass;
31112,084;0,00152;6,50;0,00;Durchlass;
31113,085;0,00152;6,50;0,00;Durchlass;
31114,085;0,00152;6,50;0,00;Durchlass;
31115,086;0,00152;6,50;0,00;Durchlass;
31116,086;0,00152;6,50;0,00;Durchlass;
31117,086;0,00152;6,50;0,00;Durchlass;
31118,087;0,00152;6,50;0,00;Durchlass;
31119,088;0,00152;6,50;0,00;Durchlass;
31120,088;0,00152;6,50;0,00;Durchlass;
31121,089;0,00152;6,50;0,00;Durchlass;
31122,091;0,00152;6,50;0,00;Durchlass;
31123,091;0,00152;6,50;0,00;Durchlass;
31124,091;0,00152;6,50;0,00;Durchlass;
31125,091;0,00152;6,50;0,00;Durchlass;
31126,092;0,00152;6,50;0,00;Durchlass;
31127,094;0,00152;6,50;0,00;Durchlass;
31128,095;0,00152;6,50;0,00;Durchlass;
31129,096;0,00152;6,50;0,00;Durchlass;
31130,096;0,00152;6,50;0,00;Durchlass;
31131,097;0,00152;6,50;0,00;Durchlass;
31132,098;0,00152;6,50;0,00;Durchlass;
31133,099;0,00152;6,50;0,00;Durchlass;
31134,100;0,00152;6,50;0,00;Durchlass;
31135,101;0,00152;6,50;0,00;Durchlass;
31136,101;0,00152;6,50;0,00;Durchlass;
31137,102;0,00152;6,50;0,00;Durchlass;
31138,103;0,00152;6,50;0,00;Durchlass;
31139,104;0,00152;6,50;0,00;Durchlass;
31140,104;0,00152;6,50;0,00;Durchlass;
31141,105;0,00153;6,50;0,00;Durchlass;
31142,105;0,00153;6,50;0,00;Durchlass;
31143,107;0,00154;6,50;0,00;Durchlass;
31144,107;0,00155;6,50;0,00;Durchlass;
31145,107;0,00156;6,50;0,00;Durchlass;
31146,109;0,00156;6,50;0,00;Durchlass;
31147,110;0,00155;6,50;0,00;Durchlass;
31148,110;0,00154;6,50;0,00;Durchlass;
