Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s;raw;resp;response
2400,202;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2401,202;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2402,202;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2403,204;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2404,204;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2405,205;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2406,206;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2407,207;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2408,207;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2409,207;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2410,208;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2411,209;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2412,210;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2413,211;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2414,213;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2415,213;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2416,215;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2417,216;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2418,217;100,34000;10,00;6,12;Einlass;;b'0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
2419,217;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2420,218;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2421,219;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2422,220;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2423,221;100,35000;10,00;6,12;Einlass;;b'0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03
2424,222;100,35000;10,00;6,12;Einlass;;b'0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0035E+02,2, 1,3652E+00,5, 1,0000E+03
2425,223;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2426,224;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2427,225;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2428,226;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2429,228;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2430,228;100,34000;10,00;6,12;Einlass;;b'0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
2431,229;100,32000;10,00;6,12;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2432,230;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2433,231;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2434,231;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2435,233;100,38000;10,00;6,12;Einlass;;b'0, 1,0038E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0038E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0038E+02,2, 1,3652E+00,5, 1,0000E+03
2436,233;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2437,234;100,36000;10,00;6,12;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2438,234;100,37000;10,00;6,12;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2439,235;100,33000;10,00;6,12;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2440,236;100,33000;10,00;6,12;Einlass;245,218;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2441,236;100,34000;10,00;6,06;Einlass;;b'0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0034E+02,2, 1,3652E+00,5, 1,0000E+03
2442,236;100,36000;10,00;6,06;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2443,237;100,37000;10,00;6,06;Einlass;;b'0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0037E+02,2, 1,3652E+00,5, 1,0000E+03
2444,239;100,36000;10,00;6,06;Einlass;;b'0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0036E+02,2, 1,3652E+00,5, 1,0000E+03
2445,240;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2446,241;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2447,242;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2448,242;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2449,242;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2450,243;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2451,244;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2452,244;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2453,246;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2454,247;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2455,247;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2456,249;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2457,250;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2458,251;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2459,251;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2460,253;100,33000;10,00;6,06;Einlass;;b'0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0033E+02,2, 1,3652E+00,5, 1,0000E+03
2461,254;100,32000;10,00;6,06;Einlass;;b'0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 1,0032E+02,2, 1,3652E+00,5, 1,0000E+03
2462,255;99,94200;10,00;6,06;Einlass;;b'0, 9,9942E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,9942E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,9942E+01,2, 1,3652E+00,5, 1,0000E+03
2463,256;98,59500;10,00;6,06;Einlass;;b'0, 9,8595E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,8595E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,8595E+01,2, 1,3652E+00,5, 1,0000E+03
2464,257;96,99600;10,00;6,06;Einlass;;b'0, 9,6996E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6996E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6996E+01,2, 1,3652E+00,5, 1,0000E+03
2465,258;95,52500;10,00;6,06;Einlass;;b'0, 9,5525E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+01,2, 1,3652E+00,5, 1,0000E+03
2466,258;94,29900;10,00;6,06;Einlass;;b'0, 9,4299E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,4299E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,4299E+01,2, 1,3652E+00,5, 1,0000E+03
2467,260;93,30000;10,00;6,06;Einlass;;b'0, 9,3300E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,3300E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,3300E+01,2, 1,3652E+00,5, 1,0000E+03
2468,260;92,49100;10,00;6,06;Einlass;;b'0, 9,2491E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,2491E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,2491E+01,2, 1,3652E+00,5, 1,0000E+03
2469,260;91,82400;10,00;6,06;Einlass;;b'0, 9,1824E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,1824E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,1824E+01,2, 1,3652E+00,5, 1,0000E+03
2470,260;91,29700;10,00;6,06;Einlass;;b'0, 9,1297E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,1297E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,1297E+01,2, 1,3652E+00,5, 1,0000E+03
2471,261;90,85000;10,00;6,06;Einlass;;b'0, 9,0850E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,0850E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,0850E+01,2, 1,3652E+00,5, 1,0000E+03
2472,261;90,47500;10,00;6,06;Einlass;;b'0, 9,0475E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,0475E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,0475E+01,2, 1,3652E+00,5, 1,0000E+03
2473,262;90,17000;10,00;6,06;Einlass;;b'0, 9,0170E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,0170E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 9,0170E+01,2, 1,3652E+00,5, 1,0000E+03
2474,263;89,96000;10,00;6,06;Einlass;;b'0, 8,9960E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9960E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9960E+01,2, 1,3652E+00,5, 1,0000E+03
2475,263;89,77100;10,00;6,06;Einlass;;b'0, 8,9771E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9771E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9771E+01,2, 1,3652E+00,5, 1,0000E+03
2476,265;89,56900;10,00;6,06;Einlass;;b'0, 8,9569E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9569E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9569E+01,2, 1,3652E+00,5, 1,0000E+03
2477,266;89,41100;10,00;6,06;Einlass;;b'0, 8,9411E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9411E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9411E+01,2, 1,3652E+00,5, 1,0000E+03
2478,267;89,29000;10,00;6,06;Einlass;;b'0, 8,9290E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9290E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9290E+01,2, 1,3652E+00,5, 1,0000E+03
2479,267;89,19500;10,00;6,06;Einlass;;b'0, 8,9195E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9195E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9195E+01,2, 1,3652E+00,5, 1,0000E+03
2480,269;89,14100;10,00;6,06;Einlass;;b'0, 8,9141E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9141E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9141E+01,2, 1,3652E+00,5, 1,0000E+03
2481,271;89,07000;10,00;6,06;Einlass;;b'0, 8,9070E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9070E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9070E+01,2, 1,3652E+00,5, 1,0000E+03
2482,271;89,02200;10,00;6,06;Einlass;;b'0, 8,9022E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9022E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9022E+01,2, 1,3652E+00,5, 1,0000E+03
2483,272;89,00200;10,00;6,06;Einlass;;b'0, 8,9002E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9002E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9002E+01,2, 1,3652E+00,5, 1,0000E+03
2484,273;88,96800;10,00;6,06;Einlass;;b'0, 8,8968E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8968E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8968E+01,2, 1,3652E+00,5, 1,0000E+03
2485,273;88,96500;10,00;6,06;Einlass;;b'0, 8,8965E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8965E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8965E+01,2, 1,3652E+00,5, 1,0000E+03
2486,273;88,93600;10,00;6,06;Einlass;;b'0, 8,8936E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8936E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8936E+01,2, 1,3652E+00,5, 1,0000E+03
2487,274;88,91300;10,00;6,06;Einlass;;b'0, 8,8913E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8913E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8913E+01,2, 1,3652E+00,5, 1,0000E+03
2488,276;88,90200;10,00;6,06;Einlass;;b'0, 8,8902E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8902E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8902E+01,2, 1,3652E+00,5, 1,0000E+03
2489,277;88,88000;10,00;6,06;Einlass;;b'0, 8,8880E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8880E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8880E+01,2, 1,3652E+00,5, 1,0000E+03
2490,279;88,87500;10,00;6,06;Einlass;;b'0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03
2491,280;88,87500;10,00;6,06;Einlass;;b'0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8875E+01,2, 1,3652E+00,5, 1,0000E+03
2492,280;88,84500;10,00;6,06;Einlass;;b'0, 8,8845E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8845E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8845E+01,2, 1,3652E+00,5, 1,0000E+03
2493,282;88,83100;10,00;6,06;Einlass;;b'0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
2494,282;88,82800;10,00;6,06;Einlass;;b'0, 8,8828E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8828E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8828E+01,2, 1,3652E+00,5, 1,0000E+03
2495,282;88,83100;10,00;6,06;Einlass;;b'0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
2496,283;88,83300;10,00;6,06;Einlass;;b'0, 8,8833E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8833E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8833E+01,2, 1,3652E+00,5, 1,0000E+03
2497,283;88,83100;10,00;6,06;Einlass;;b'0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8831E+01,2, 1,3652E+00,5, 1,0000E+03
2498,285;88,82900;10,00;6,06;Einlass;;b'0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03
2499,286;88,83600;10,00;6,06;Einlass;;b'0, 8,8836E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8836E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8836E+01,2, 1,3652E+00,5, 1,0000E+03
2500,287;88,82900;10,00;6,06;Einlass;;b'0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8829E+01,2, 1,3652E+00,5, 1,0000E+03
2501,288;88,82000;10,00;6,06;Einlass;;b'0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03
2502,290;88,82000;10,00;6,06;Einlass;;b'0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8820E+01,2, 1,3652E+00,5, 1,0000E+03
2503,291;88,83200;10,00;6,06;Einlass;;b'0, 8,8832E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8832E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8832E+01,2, 1,3652E+00,5, 1,0000E+03
2504,291;88,79200;10,00;6,06;Einlass;;b'0, 8,8792E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8792E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8792E+01,2, 1,3652E+00,5, 1,0000E+03
2505,291;88,78600;10,00;6,06;Einlass;;b'0, 8,8786E+01,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,8786E+01,2, 1,3652E+00,5, 1,0000E+03
";0, 8,8786E+01,2, 1,3652E+00,5, 1,0000E+03
