Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
3061,285;0,00331;10;3,5;Einlass;
3062,287;0,00331;10;3,5;Einlass;
3063,288;0,00331;10;3,5;Einlass;
3064,288;0,00331;10;3,5;Einlass;
3065,288;0,00331;10;3,5;Einlass;
3066,288;0,00331;10;3,5;Einlass;
3067,288;0,00331;10;3,5;Einlass;
3068,29;0,00331;10;3,5;Einlass;
3069,29;0,00331;10;3,5;Einlass;
3070,291;0,00331;10;3,5;Einlass;
3071,293;0,00331;10;3,5;Einlass;
3072,294;0,00331;10;3,5;Einlass;
3073,294;0,00331;10;3,5;Einlass;
3074,295;0,00329;10;3,5;Einlass;
3075,296;0,00329;10;3,5;Einlass;
3076,297;0,00329;10;3,5;Einlass;
3077,298;0,00328;10;3,5;Einlass;
3078,299;0,00328;10;3,5;Einlass;
3079,3;0,00327;10;3,5;Einlass;
3080,301;0,00327;10;3,5;Einlass;
3081,302;0,00327;10;3,5;Einlass;
3082,303;0,00327;10;3,5;Einlass;
3083,305;0,00327;10;3,5;Einlass;
3084,305;0,00327;10;3,5;Einlass;
3085,307;0,00327;10;3,5;Einlass;
3086,308;0,00327;10;3,5;Einlass;
3087,308;0,00327;10;3,5;Einlass;
3088,309;0,00327;10;3,5;Einlass;
3089,31;0,00326;10;3,5;Einlass;
3090,312;0,00326;10;3,5;Einlass;
3091,313;0,00325;10;3,5;Einlass;
3092,315;0,00326;10;3,5;Einlass;
3093,316;0,00326;10;3,5;Einlass;
3094,318;0,00326;10;3,5;Einlass;
3095,318;0,00327;10;3,5;Einlass;
3096,319;0,00326;10;3,5;Einlass;
3097,32;0,00324;10;3,5;Einlass;
3098,321;0,00323;10;3,5;Einlass;
3099,322;0,00323;10;3,5;Einlass;
3100,323;0,00325;10;3,5;Einlass;
3101,324;0,00324;10;3,5;Einlass;
3102,326;0,00324;10;3,5;Einlass;
3103,326;0,00324;10;3,5;Einlass;
3104,326;0,00323;10;3,5;Einlass;
3105,327;0,00323;10;3,5;Einlass;
3106,328;0,00323;10;3,5;Einlass;
3107,328;0,00322;10;3,5;Einlass;
3108,329;0,00322;10;3,5;Einlass;
3109,33;0,00322;10;3,5;Einlass;
3110,331;0,00321;10;3,5;Einlass;
3111,332;0,00322;10;3,5;Einlass;
3112,332;0,00322;10;3,5;Einlass;
3113,333;0,00321;10;3,5;Einlass;
3114,335;0,00321;10;3,5;Einlass;
3115,336;0,00321;10;3,5;Einlass;
3116,336;0,0032;10;3,5;Einlass;
3117,337;0,00319;10;3,5;Einlass;
3118,338;0,00319;10;3,5;Einlass;
3119,34;0,00319;10;3,5;Einlass;
3120,34;0,00318;10;3,5;Einlass;
3121,341;0,00318;10;3,5;Einlass;
3122,342;0,00318;10;3,5;Einlass;
3123,342;0,00318;10;3,5;Einlass;
3124,343;0,00318;10;3,5;Einlass;
3125,344;0,00318;10;3,5;Einlass;
3126,346;0,00317;10;3,5;Einlass;
3127,347;0,00317;10;3,5;Einlass;
3128,349;0,00317;10;3,5;Einlass;
3129,35;0,00315;10;3,5;Einlass;
3130,351;0,00315;10;3,5;Einlass;
3131,352;0,00314;10;3,5;Einlass;
3132,352;0,00314;10;3,5;Einlass;
3133,352;0,00314;10;3,5;Einlass;
3134,354;0,00314;10;3,5;Einlass;
3135,355;0,00314;10;3,5;Einlass;
3136,355;0,00314;10;3,5;Einlass;
3137,356;0,00314;10;3,5;Einlass;
3138,357;0,00314;10;3,5;Einlass;
3139,357;0,00314;10;3,5;Einlass;
3140,359;0,00314;10;3,5;Einlass;
3141,36;0,00313;10;3,5;Einlass;
3142,361;0,00312;10;3,5;Einlass;
3143,362;0,00313;10;3,5;Einlass;
3144,363;0,00312;10;3,5;Einlass;
3145,365;0,00311;10;3,5;Einlass;
3146,366;0,00311;10;3,5;Einlass;
3147,366;0,0031;10;3,5;Einlass;
3148,367;0,0031;10;3,5;Einlass;
3149,368;0,0031;10;3,5;Einlass;
3150,369;0,0031;10;3,5;Einlass;
3151,37;0,0031;10;3,5;Einlass;
3152,372;0,0031;10;3,5;Einlass;
3153,373;0,0031;10;3,5;Einlass;
3154,375;0,0031;10;3,5;Einlass;
3155,375;0,0031;10;3,5;Einlass;
3156,377;0,0031;10;3,5;Einlass;
3157,378;0,0031;10;3,5;Einlass;
3158,379;0,0031;10;3,5;Einlass;
3159,38;0,0031;10;3,5;Einlass;
3160,381;0,00309;10;3,5;Einlass;
3161,382;0,00309;10;3,5;Einlass;
3162,386;0,00309;10;3,5;Einlass;
3163,386;0,00309;10;3,5;Einlass;
3164,387;0,00309;10;3,5;Einlass;
3165,387;0,00308;10;3,5;Einlass;
3166,389;0,00309;10;3,5;Einlass;
3167,389;0,00308;10;3,5;Einlass;
3168,389;0,00307;10;3,5;Einlass;
3169,39;0,00306;10;3,5;Einlass;
3170,392;0,00306;10;3,5;Einlass;
3171,393;0,00306;10;3,5;Einlass;
3172,394;0,00306;10;3,5;Einlass;
3173,395;0,00306;10;3,5;Einlass;
3174,397;0,00306;10;3,5;Einlass;
3175,398;0,00306;10;3,5;Einlass;
3176,399;0,00305;10;3,5;Einlass;
3177,4;0,00305;10;3,5;Einlass;
3178,401;0,00305;10;3,5;Einlass;
3179,402;0,00305;10;3,5;Einlass;
3180,403;0,00305;10;3,5;Einlass;
3181,404;0,00304;10;3,5;Einlass;
3182,406;0,00303;10;3,5;Einlass;
3183,406;0,00302;10;3,5;Einlass;
3184,407;0,00302;10;3,5;Einlass;
3185,408;0,00302;10;3,5;Einlass;
3186,409;0,00302;10;3,5;Einlass;
3187,409;0,00302;10;3,5;Einlass;
3188,409;0,00301;10;3,5;Einlass;
3189,41;0,00301;10;3,5;Einlass;
3190,412;0,00301;10;3,5;Einlass;
3191,413;0,00301;10;3,5;Einlass;
3192,413;0,00301;10;3,5;Einlass;
3193,413;0,00301;10;3,5;Einlass;
3194,413;0,00301;10;3,5;Einlass;
3195,415;0,00301;10;3,5;Einlass;
3196,416;0,003;10;3,5;Einlass;
3197,418;0,00299;10;3,5;Einlass;
3198,419;0,00299;10;3,5;Einlass;
3199,42;0,00299;10;3,5;Einlass;
3200,42;0,00299;10;3,5;Einlass;
3201,42;0,00299;10;3,5;Einlass;
3202,42;0,00298;10;3,5;Einlass;
3203,423;0,00299;10;3,5;Einlass;
3204,424;0,00298;10;3,5;Einlass;
3205,424;0,00297;10;3,5;Einlass;
3206,426;0,00297;10;3,5;Einlass;
3207,427;0,00297;10;3,5;Einlass;
3208,428;0,00297;10;3,5;Einlass;
3209,43;0,00297;10;3,5;Einlass;
3210,431;0,00297;10;3,5;Einlass;
3211,433;0,00297;10;3,5;Einlass;
3212,434;0,00297;10;3,5;Einlass;
3213,435;0,00297;10;3,5;Einlass;
3214,436;0,00297;10;3,5;Einlass;
3215,437;0,00297;10;3,5;Einlass;
3216,437;0,00297;10;3,5;Einlass;
3217,438;0,00297;10;3,5;Einlass;
3218,438;0,00297;10;3,5;Einlass;
3219,438;0,00297;10;3,5;Einlass;
3220,438;0,00297;10;3,5;Einlass;
3221,439;0,00297;10;3,5;Einlass;
3222,44;0,00297;10;3,5;Einlass;
3223,44;0,00297;10;3,5;Einlass;
3224,44;0,00297;10;3,5;Einlass;
3225,441;0,00297;10;3,5;Einlass;
3226,442;0,00297;10;3,5;Einlass;
3227,444;0,00297;10;3,5;Einlass;
3228,445;0,00297;10;3,5;Einlass;
3229,446;0,00297;10;3,5;Einlass;
3230,448;0,00297;10;3,5;Einlass;
3231,449;0,00296;10;3,5;Einlass;
3232,45;0,00296;10;3,5;Einlass;
3233,451;0,00294;10;3,5;Einlass;
3234,452;0,00295;10;3,5;Einlass;
3235,452;0,00294;10;3,5;Einlass;
3236,453;0,00293;10;3,5;Einlass;
3237,454;0,00293;10;3,5;Einlass;
3238,455;0,00293;10;3,5;Einlass;
3239,456;0,00293;10;3,5;Einlass;
3240,458;0,00294;10;3,5;Einlass;
3241,459;0,00293;10;3,5;Einlass;
3242,46;0,00293;10;3,5;Einlass;
3243,462;0,00293;10;3,5;Einlass;
3244,463;0,00293;10;3,5;Einlass;
3245,464;0,00293;10;3,5;Einlass;
3246,466;0,00293;10;3,5;Einlass;
3247,466;0,00293;10;3,5;Einlass;
3248,467;0,00293;10;3,5;Einlass;
3249,468;0,00293;10;3,5;Einlass;
3250,469;0,00293;10;3,5;Einlass;
3251,469;0,00293;10;3,5;Einlass;
3252,471;0,00293;10;3,5;Einlass;
3253,471;0,00293;10;3,5;Einlass;
3254,473;0,00293;10;3,5;Einlass;
3255,473;0,00293;10;3,5;Einlass;
3256,475;0,00293;10;3,5;Einlass;
3257,475;0,00293;10;3,5;Einlass;
3258,477;0,00293;10;3,5;Einlass;
3259,477;0,00293;10;3,5;Einlass;
3260,479;0,00293;10;3,5;Einlass;
3261,481;0,00293;10;3,5;Einlass;
3262,481;0,00293;10;3,5;Einlass;
3263,483;0,00293;10;3,5;Einlass;
3264,484;0,00293;10;3,5;Einlass;
3265,485;0,00292;10;3,5;Einlass;
3266,487;0,00292;10;3,5;Einlass;
3267,489;0,00292;10;3,5;Einlass;
3268,491;0,00292;10;3,5;Einlass;
3269,491;0,00292;10;3,5;Einlass;
3270,492;0,00291;10;3,5;Einlass;
3271,492;0,00291;10;3,5;Einlass;
3272,494;0,00292;10;3,5;Einlass;
3273,495;0,00292;10;3,5;Einlass;
3274,496;0,00292;10;3,5;Einlass;
3275,497;0,00292;10;3,5;Einlass;
3276,498;0,00292;10;3,5;Einlass;
3277,5;0,00291;10;3,5;Einlass;
3278,5;0,0029;10;3,5;Einlass;
3279,5;0,00289;10;3,5;Einlass;
3280,502;0,00289;10;3,5;Einlass;
3281,502;0,0029;10;3,5;Einlass;
3282,504;0,00291;10;3,5;Einlass;
3283,505;0,00292;10;3,5;Einlass;
3284,506;0,00292;10;3,5;Einlass;
3285,506;0,0029;10;3,5;Einlass;
3286,507;0,00289;10;3,5;Einlass;
3287,508;0,00289;10;3,5;Einlass;
3288,51;0,00288;10;3,5;Einlass;
3289,511;0,00288;10;3,5;Einlass;
3290,511;0,00288;10;3,5;Einlass;
3291,512;0,00288;10;3,5;Einlass;
3292,513;0,00288;10;3,5;Einlass;
3293,513;0,00288;10;3,5;Einlass;
3294,514;0,00288;10;3,5;Einlass;
3295,515;0,00288;10;3,5;Einlass;
3296,515;0,00288;10;3,5;Einlass;
3297,516;0,00288;10;3,5;Einlass;
3298,517;0,00288;10;3,5;Einlass;
3299,518;0,00288;10;3,5;Einlass;
3300,519;0,00288;10;3,5;Einlass;
3301,521;0,00288;10;3,5;Einlass;
3302,521;0,00288;10;3,5;Einlass;
3303,522;0,00288;10;3,5;Einlass;
3304,523;0,00288;10;3,5;Einlass;
3305,524;0,00288;10;3,5;Einlass;
3306,524;0,00288;10;3,5;Einlass;
3307,525;0,00288;10;3,5;Einlass;
3308,527;0,00287;10;3,5;Einlass;
3309,527;0,00286;10;3,5;Einlass;
3310,527;0,00287;10;3,5;Einlass;
3311,528;0,00287;10;3,5;Einlass;
3312,529;0,00286;10;3,5;Einlass;
3313,53;0,00285;10;3,5;Einlass;
3314,53;0,00285;10;3,5;Einlass;
3315,531;0,00285;10;3,5;Einlass;
3316,532;0,00285;10;3,5;Einlass;
3317,532;0,00284;10;3,5;Einlass;
3318,534;0,00284;10;3,5;Einlass;
3319,535;0,00284;10;3,5;Einlass;
3320,535;0,00284;10;3,5;Einlass;
3321,537;0,00284;10;3,5;Einlass;
3322,537;0,00284;10;3,5;Einlass;
3323,537;0,00284;10;3,5;Einlass;
3324,537;0,00284;10;3,5;Einlass;
3325,538;0,00284;10;3,5;Einlass;
3326,538;0,00284;10;3,5;Einlass;
3327,539;0,00284;10;3,5;Einlass;
3328,54;0,00284;10;3,5;Einlass;
3329,542;0,00284;10;3,5;Einlass;
3330,543;0,00282;10;3,5;Einlass;
3331,544;0,00283;10;3,5;Einlass;
3332,546;0,00281;10;3,5;Einlass;
3333,547;0,00282;10;3,5;Einlass;
3334,548;0,00282;10;3,5;Einlass;
3335,55;0,00281;10;3,5;Einlass;
3336,551;0,0028;10;3,5;Einlass;
3337,552;0,0028;10;3,5;Einlass;
3338,552;0,0028;10;3,5;Einlass;
3339,554;0,0028;10;3,5;Einlass;
3340,554;0,0028;10;3,5;Einlass;
3341,555;0,0028;10;3,5;Einlass;
3342,557;0,0028;10;3,5;Einlass;
3343,558;0,0028;10;3,5;Einlass;
3344,558;0,0028;10;3,5;Einlass;
3345,559;0,0028;10;3,5;Einlass;
3346,56;0,0028;10;3,5;Einlass;
3347,561;0,0028;10;3,5;Einlass;
3348,561;0,0028;10;3,5;Einlass;
3349,562;0,0028;10;3,5;Einlass;
3350,564;0,0028;10;3,5;Einlass;
3351,565;0,0028;10;3,5;Einlass;
3352,565;0,0028;10;3,5;Einlass;
3353,566;0,0028;10;3,5;Einlass;
3354,567;0,0028;10;3,5;Einlass;
3355,568;0,0028;10;3,5;Einlass;
3356,568;0,00279;10;3,5;Einlass;
3357,568;0,00279;10;3,5;Einlass;
3358,57;0,00279;10;3,5;Einlass;
3359,57;0,0028;10;3,5;Einlass;
3360,571;0,0028;10;3,5;Einlass;
3361,573;0,0028;10;3,5;Einlass;
3362,574;0,00278;10;3,5;Einlass;
3363,575;0,00278;10;3,5;Einlass;
3364,575;0,00279;10;3,5;Einlass;
3365,576;0,00278;10;3,5;Einlass;
3366,576;0,00278;10;3,5;Einlass;
3367,577;0,00277;10;3,5;Einlass;
3368,579;0,00277;10;3,5;Einlass;
3369,58;0,00278;10;3,5;Einlass;
3370,581;0,00277;10;3,5;Einlass;
3371,582;0,00276;10;3,5;Einlass;
3372,583;0,00276;10;3,5;Einlass;
3373,584;0,00277;10;3,5;Einlass;
3374,585;0,00277;10;3,5;Einlass;
3375,585;0,00276;10;3,5;Einlass;
3376,587;0,00276;10;3,5;Einlass;
3377,588;0,00276;10;3,5;Einlass;
3378,588;0,00276;10;3,5;Einlass;
3379,589;0,00276;10;3,5;Einlass;
3380,59;0,00276;10;3,5;Einlass;
3381,591;0,00276;10;3,5;Einlass;
3382,591;0,00276;10;3,5;Einlass;
3383,592;0,00276;10;3,5;Einlass;
3384,593;0,00276;10;3,5;Einlass;
3385,594;0,00276;10;3,5;Einlass;
3386,596;0,00275;10;3,5;Einlass;
3387,597;0,00275;10;3,5;Einlass;
3388,597;0,00276;10;3,5;Einlass;
3389,598;0,00276;10;3,5;Einlass;
3390,599;0,00276;10;3,5;Einlass;
3391,6;0,00276;10;3,5;Einlass;
3392,601;0,00276;10;3,5;Einlass;
3393,602;0,00276;10;3,5;Einlass;
3394,603;0,00275;10;3,5;Einlass;
3395,603;0,00275;10;3,5;Einlass;
3396,604;0,00275;10;3,5;Einlass;
3397,606;0,00275;10;3,5;Einlass;
3398,607;0,00275;10;3,5;Einlass;
3399,609;0,00275;10;3,5;Einlass;
3400,61;0,00274;10;3,5;Einlass;
3401,611;0,00272;10;3,5;Einlass;
3402,612;0,00273;10;3,5;Einlass;
3403,612;0,00274;10;3,5;Einlass;
3404,613;0,00275;10;3,5;Einlass;
3405,613;0,00275;10;3,5;Einlass;
3406,614;0,00276;10;3,5;Einlass;
3407,615;0,00274;10;3,5;Einlass;
3408,616;0,00273;10;3,5;Einlass;
3409,617;0,00273;10;3,5;Einlass;
3410,617;0,00272;10;3,5;Einlass;
3411,618;0,00273;10;3,5;Einlass;
3412,619;0,00273;10;3,5;Einlass;
3413,62;0,00274;10;3,5;Einlass;
3414,62;0,00273;10;3,5;Einlass;
3415,621;0,00273;10;3,5;Einlass;
3416,621;0,00272;10;3,5;Einlass;
3417,622;0,00272;10;3,5;Einlass;
3418,623;0,00271;10;3,5;Einlass;
3419,624;0,00271;10;3,5;Einlass;
3420,624;0,00271;10;3,5;Einlass;
3421,625;0,00272;10;3,5;Einlass;
3422,625;0,00274;10;3,5;Einlass;
3423,626;0,00274;10;3,5;Einlass;
3424,626;0,00272;10;3,5;Einlass;
3425,628;0,00272;10;3,5;Einlass;
3426,629;0,00271;10;3,5;Einlass;
3427,63;0,00271;10;3,5;Einlass;
3428,631;0,00271;10;3,5;Einlass;
3429,632;0,00271;10;3,5;Einlass;
3430,632;0,00271;10;3,5;Einlass;
3431,633;0,00271;10;3,5;Einlass;
3432,634;0,00271;10;3,5;Einlass;
3433,636;0,00271;10;3,5;Einlass;
3434,637;0,00271;10;3,5;Einlass;
3435,638;0,00271;10;3,5;Einlass;
3436,639;0,00271;10;3,5;Einlass;
3437,639;0,00271;10;3,5;Einlass;
3438,641;0,00271;10;3,5;Einlass;
3439,642;0,00271;10;3,5;Einlass;
3440,644;0,00271;10;3,5;Einlass;
3441,644;0,00271;10;3,5;Einlass;
3442,645;0,00271;10;3,5;Einlass;
3443,645;0,00271;10;3,5;Einlass;
3444,646;0,00271;10;3,5;Einlass;
3445,646;0,00271;10;3,5;Einlass;
3446,647;0,00271;10;3,5;Einlass;
3447,648;0,00271;10;3,5;Einlass;
3448,648;0,00271;10;3,5;Einlass;
3449,649;0,00271;10;3,5;Einlass;
3450,65;0,00271;10;3,5;Einlass;
3451,652;0,00271;10;3,5;Einlass;
3452,652;0,00271;10;3,5;Einlass;
3453,653;0,00271;10;3,5;Einlass;
3454,653;0,00271;10;3,5;Einlass;
3455,653;0,00271;10;3,5;Einlass;
3456,653;0,00271;10;3,5;Einlass;
3457,654;0,00271;10;3,5;Einlass;
3458,655;0,00271;10;3,5;Einlass;
3459,655;0,00271;10;3,5;Einlass;
3460,656;0,00271;10;3,5;Einlass;
3461,658;0,00271;10;3,5;Einlass;
3462,658;0,00271;10;3,5;Einlass;
3463,66;0,00271;10;3,5;Einlass;
3464,66;0,00271;10;3,5;Einlass;
3465,662;0,00271;10;3,5;Einlass;
3466,662;0,00271;10;3,5;Einlass;
3467,664;0,00271;10;3,5;Einlass;
3468,665;0,00271;10;3,5;Einlass;
3469,666;0,00271;10;3,5;Einlass;
3470,667;0,0027;10;3,5;Einlass;
3471,668;0,00269;10;3,5;Einlass;
3472,669;0,0027;10;3,5;Einlass;
3473,67;0,0027;10;3,5;Einlass;
3474,67;0,00271;10;3,5;Einlass;
3475,671;0,00271;10;3,5;Einlass;
3476,671;0,00271;10;3,5;Einlass;
3477,671;0,00271;10;3,5;Einlass;
3478,672;0,00271;10;3,5;Einlass;
3479,673;0,00271;10;3,5;Einlass;
3480,673;0,00271;10;3,5;Einlass;
3481,674;0,00271;10;3,5;Einlass;
3482,676;0,00269;10;3,5;Einlass;
3483,676;0,00268;10;3,5;Einlass;
3484,677;0,00269;10;3,5;Einlass;
3485,678;0,00268;10;3,5;Einlass;
3486,679;0,00269;10;3,5;Einlass;
3487,68;0,00269;10;3,5;Einlass;
3488,681;0,00269;10;3,5;Einlass;
3489,681;0,00269;10;3,5;Einlass;
3490,682;0,0027;10;3,5;Einlass;
3491,682;0,00268;10;3,5;Einlass;
3492,684;0,00268;10;3,5;Einlass;
3493,684;0,00268;10;3,5;Einlass;
3494,685;0,00268;10;3,5;Einlass;
3495,687;0,00267;10;3,5;Einlass;
3496,687;0,00268;10;3,5;Einlass;
3497,688;0,00267;10;3,5;Einlass;
3498,688;0,00268;10;3,5;Einlass;
3499,69;0,00268;10;3,5;Einlass;
3500,69;0,00269;10;3,5;Einlass;
3501,691;0,00268;10;3,5;Einlass;
3502,692;0,00267;10;3,5;Einlass;
3503,694;0,00267;10;3,5;Einlass;
3504,695;0,00267;10;3,5;Einlass;
3505,695;0,00268;10;3,5;Einlass;
3506,697;0,00268;10;3,5;Einlass;
3507,698;0,00268;10;3,5;Einlass;
3508,698;0,00268;10;3,5;Einlass;
3509,699;0,00267;10;3,5;Einlass;
3510,7;0,00267;10;3,5;Einlass;
3511,7;0,00267;10;3,5;Einlass;
3512,701;0,00267;10;3,5;Einlass;
3513,702;0,00267;10;3,5;Einlass;
3514,702;0,00267;10;3,5;Einlass;
3515,703;0,00267;10;3,5;Einlass;
3516,704;0,00267;10;3,5;Einlass;
3517,704;0,00267;10;3,5;Einlass;
3518,705;0,00267;10;3,5;Einlass;
3519,706;0,00267;10;3,5;Einlass;
3520,706;0,00267;10;3,5;Einlass;
3521,707;0,00267;10;3,5;Einlass;
3522,709;0,00267;10;3,5;Einlass;
3523,71;0,00267;10;3,5;Einlass;
3524,711;0,00267;10;3,5;Einlass;
3525,712;0,00267;10;3,5;Einlass;
3526,713;0,00267;10;3,5;Einlass;
3527,714;0,00267;10;3,5;Einlass;
3528,715;0,00267;10;3,5;Einlass;
3529,716;0,00267;10;3,5;Einlass;
3530,718;0,00267;10;3,5;Einlass;
3531,718;0,00267;10;3,5;Einlass;
3532,719;0,00267;10;3,5;Einlass;
3533,72;0,00267;10;3,5;Einlass;
3534,721;0,00267;10;3,5;Einlass;
3535,722;0,00267;10;3,5;Einlass;
3536,724;0,00266;10;3,5;Einlass;
3537,725;0,00267;10;3,5;Einlass;
3538,726;0,00267;10;3,5;Einlass;
3539,727;0,00267;10;3,5;Einlass;
3540,728;0,00267;10;3,5;Einlass;
3541,729;0,00267;10;3,5;Einlass;
3542,731;0,00266;10;3,5;Einlass;
3543,731;0,00265;10;3,5;Einlass;
3544,733;0,00265;10;3,5;Einlass;
3545,734;0,00266;10;3,5;Einlass;
3546,735;0,00266;10;3,5;Einlass;
3547,735;0,00267;10;3,5;Einlass;
3548,736;0,00265;10;3,5;Einlass;
3549,736;0,00266;10;3,5;Einlass;
3550,736;0,00267;10;3,5;Einlass;
3551,737;0,00267;10;3,5;Einlass;
3552,737;0,00267;10;3,5;Einlass;
3553,737;0,00265;10;3,5;Einlass;
3554,739;0,00266;10;3,5;Einlass;
3555,739;0,00265;10;3,5;Einlass;
3556,74;0,00264;10;3,5;Einlass;
3557,741;0,00263;10;3,5;Einlass;
3558,742;0,00263;10;3,5;Einlass;
3559,742;0,00263;10;3,5;Einlass;
3560,744;0,00263;10;3,5;Einlass;
3561,745;0,00264;10;3,5;Einlass;
3562,745;0,00263;10;3,5;Einlass;
3563,745;0,00263;10;3,5;Einlass;
3564,746;0,00263;10;3,5;Einlass;
3565,748;0,00263;10;3,5;Einlass;
3566,749;0,00263;10;3,5;Einlass;
3567,75;0,00263;10;3,5;Einlass;
3568,751;0,00263;10;3,5;Einlass;
3569,753;0,00263;10;3,5;Einlass;
3570,753;0,00263;10;3,5;Einlass;
3571,753;0,00263;10;3,5;Einlass;
3572,755;0,00263;10;3,5;Einlass;
3573,755;0,00263;10;3,5;Einlass;
3574,757;0,00263;10;3,5;Einlass;
3575,758;0,00263;10;3,5;Einlass;
3576,759;0,00263;10;3,5;Einlass;
3577,759;0,00263;10;3,5;Einlass;
3578,761;0,00263;10;3,5;Einlass;
3579,761;0,00263;10;3,5;Einlass;
3580,762;0,00263;10;3,5;Einlass;
3581,764;0,00263;10;3,5;Einlass;
3582,765;0,00263;10;3,5;Einlass;
3583,766;0,00263;10;3,5;Einlass;
3584,767;0,00263;10;3,5;Einlass;
3585,768;0,00263;10;3,5;Einlass;
3586,768;0,00263;10;3,5;Einlass;
3587,769;0,00263;10;3,5;Einlass;
3588,77;0,00263;10;3,5;Einlass;
3589,771;0,00263;10;3,5;Einlass;
3590,771;0,00263;10;3,5;Einlass;
3591,773;0,00263;10;3,5;Einlass;
3592,774;0,00263;10;3,5;Einlass;
3593,776;0,00263;10;3,5;Einlass;
3594,776;0,00263;10;3,5;Einlass;
3595,776;0,00263;10;3,5;Einlass;
3596,776;0,00263;10;3,5;Einlass;
3597,777;0,00263;10;3,5;Einlass;
3598,777;0,00263;10;3,5;Einlass;
3599,778;0,00263;10;3,5;Einlass;
3600,779;0,00263;10;3,5;Einlass;
3601,781;0,00263;10;3,5;Einlass;
3602,781;0,00263;10;3,5;Einlass;
3603,781;0,00263;10;3,5;Einlass;
3604,782;0,00263;10;3,5;Einlass;
3605,782;0,00263;10;3,5;Einlass;
3606,784;0,00263;10;3,5;Einlass;
3607,785;0,00263;10;3,5;Einlass;
3608,785;0,00263;10;3,5;Einlass;
3609,786;0,00263;10;3,5;Einlass;
3610,787;0,00263;10;3,5;Einlass;
3611,787;0,00263;10;3,5;Einlass;
3612,789;0,00263;10;3,5;Einlass;
3613,79;0,00263;10;3,5;Einlass;
3614,791;0,00263;10;3,5;Einlass;
3615,792;0,00263;10;3,5;Einlass;
3616,793;0,00263;10;3,5;Einlass;
3617,794;0,00263;10;3,5;Einlass;
3618,795;0,00263;10;3,5;Einlass;
3619,796;0,00263;10;3,5;Einlass;
3620,798;0,00263;10;3,5;Einlass;
3621,8;0,00263;10;3,5;Einlass;
3622,801;0,00263;10;3,5;Einlass;
3623,802;0,00263;10;3,5;Einlass;
3624,802;0,00263;10;3,5;Einlass;
3625,802;0,00263;10;3,5;Einlass;
3626,804;0,00263;10;3,5;Einlass;
3627,805;0,00263;10;3,5;Einlass;
3628,805;0,00263;10;3,5;Einlass;
3629,806;0,00263;10;3,5;Einlass;
3630,807;0,00263;10;3,5;Einlass;
3631,807;0,00263;10;3,5;Einlass;
3632,808;0,00263;10;3,5;Einlass;
3633,808;0,00262;10;3,5;Einlass;
3634,81;0,00262;10;3,5;Einlass;
3635,81;0,00262;10;3,5;Einlass;
3636,811;0,00263;10;3,5;Einlass;
3637,812;0,00263;10;3,5;Einlass;
3638,813;0,00262;10;3,5;Einlass;
3639,814;0,00262;10;3,5;Einlass;
3640,815;0,00262;10;3,5;Einlass;
3641,816;0,00262;10;3,5;Einlass;
3642,818;0,00263;10;3,5;Einlass;
3643,818;0,00263;10;3,5;Einlass;
3644,818;0,00263;10;3,5;Einlass;
3645,819;0,00263;10;3,5;Einlass;
3646,819;0,00262;10;3,5;Einlass;
3647,819;0,00261;10;3,5;Einlass;
3648,82;0,00262;10;3,5;Einlass;
3649,82;0,00261;10;3,5;Einlass;
3650,822;0,00261;10;3,5;Einlass;
3651,823;0,00262;10;3,5;Einlass;
3652,824;0,00262;10;3,5;Einlass;
3653,826;0,00263;10;3,5;Einlass;692,628
3654,828;0,00261;10;3;Einlass;
3655,829;0,00261;10;3;Einlass;
3656,83;0,00261;10;3;Einlass;
3657,83;0,0026;10;3;Einlass;
3658,83;0,0026;10;3;Einlass;
3659,831;0,00259;10;3;Einlass;
3660,831;0,00259;10;3;Einlass;
3661,831;0,0026;10;3;Einlass;
3662,832;0,0026;10;3;Einlass;
3663,833;0,00261;10;3;Einlass;
3664,834;0,0026;10;3;Einlass;
3665,834;0,0026;10;3;Einlass;
3666,834;0,00259;10;3;Einlass;
3667,835;0,0026;10;3;Einlass;
3668,836;0,00259;10;3;Einlass;
3669,838;0,00259;10;3;Einlass;
3670,838;0,00259;10;3;Einlass;
3671,838;0,00259;10;3;Einlass;
3672,839;0,00259;10;3;Einlass;
3673,839;0,00259;10;3;Einlass;
3674,839;0,00259;10;3;Einlass;
3675,84;0,00259;10;3;Einlass;
3676,84;0,00259;10;3;Einlass;
3677,841;0,00259;10;3;Einlass;
3678,841;0,00258;10;3;Einlass;
3679,843;0,00258;10;3;Einlass;
3680,843;0,00258;10;3;Einlass;
3681,844;0,00258;10;3;Einlass;
3682,846;0,00259;10;3;Einlass;
3683,847;0,00259;10;3;Einlass;
3684,847;0,00259;10;3;Einlass;
3685,849;0,00259;10;3;Einlass;
3686,849;0,00258;10;3;Einlass;
3687,849;0,00258;10;3;Einlass;
3688,85;0,00258;10;3;Einlass;
3689,851;0,00258;10;3;Einlass;
3690,851;0,00258;10;3;Einlass;
3691,851;0,00257;10;3;Einlass;
3692,852;0,00257;10;3;Einlass;
3693,852;0,00257;10;3;Einlass;
3694,853;0,00257;10;3;Einlass;
3695,854;0,00256;10;3;Einlass;
3696,854;0,00257;10;3;Einlass;
3697,855;0,00257;10;3;Einlass;
3698,856;0,00256;10;3;Einlass;
